,tweet_id,retweet_count,favorite_count,retweeted,display_text_range
543,805932879469572096,2209,9178,False,"[0, 125]"
544,805826884734976000,2132,7335,False,"[0, 54]"
545,805823200554876929,9374,0,False,"[0, 114]"
546,805520635690676224,1905,6368,False,"[0, 138]"
547,805487436403003392,2929,9773,False,"[0, 137]"
548,805207613751304193,1972,8680,False,"[0, 55]"
549,804738756058218496,4480,15326,False,"[0, 97]"
550,804475857670639616,2355,6886,False,"[0, 73]"
551,804413760345620481,3712,0,False,"[0, 112]"
552,804026241225523202,18876,49774,False,"[0, 81]"
553,803773340896923648,3220,11203,False,"[0, 106]"
554,803692223237865472,8689,0,False,"[0, 122]"
555,803638050916102144,4828,12270,False,"[0, 32]"
556,803380650405482500,2169,8601,False,"[0, 94]"
557,803321560782307329,6221,0,False,"[0, 140]"
558,803276597545603072,2887,11207,False,"[0, 110]"
559,802952499103731712,2336,10085,False,"[0, 74]"
560,802624713319034886,3403,0,False,"[0, 130]"
561,802600418706604034,1714,7938,False,"[0, 100]"
562,802572683846291456,2926,9959,False,"[0, 107]"
563,802323869084381190,6808,18124,False,"[0, 127]"
564,802265048156610565,1573,7039,False,"[0, 45]"
565,802247111496568832,5247,0,False,"[0, 125]"
566,802239329049477120,3040,10132,False,"[0, 132]"
567,802185808107208704,314,0,False,"[0, 140]"
568,801958328846974976,1992,8608,False,"[0, 103]"
569,801854953262350336,275,1958,False,"[0, 63]"
570,801538201127157760,2391,9141,False,"[0, 84]"
571,801285448605831168,960,6802,False,"[0, 13]"
572,801167903437357056,6961,27386,False,"[0, 56]"
573,801127390143516673,4627,0,False,"[0, 140]"
574,801115127852503040,2429,8992,False,"[0, 120]"
575,800859414831898624,113,778,False,"[13, 105]"
576,800855607700029440,1889,0,False,"[0, 62]"
577,800751577355128832,3214,11701,False,"[0, 96]"
578,800513324630806528,3495,14685,False,"[0, 78]"
579,800459316964663297,2489,10538,False,"[0, 87]"
580,800443802682937345,5068,0,False,"[0, 131]"
581,800388270626521089,3265,12456,False,"[0, 99]"
582,800188575492947969,4581,0,False,"[0, 140]"
583,800141422401830912,2980,17092,False,"[0, 96]"
584,800018252395122689,15351,31768,False,"[0, 53]"
585,799774291445383169,5488,0,False,"[0, 97]"
586,799757965289017345,2506,9390,False,"[0, 106]"
587,799422933579902976,2213,8965,False,"[0, 136]"
588,799308762079035393,6478,0,False,"[0, 140]"
589,799297110730567681,3227,11065,False,"[0, 91]"
590,799063482566066176,2863,9058,False,"[0, 84]"
591,798933969379225600,5203,14712,False,"[0, 59]"
592,798925684722855936,1663,8246,False,"[0, 122]"
593,798705661114773508,7724,0,False,"[0, 140]"
594,798701998996647937,9126,0,False,"[0, 140]"
595,798697898615730177,7602,0,False,"[0, 78]"
596,798694562394996736,5812,0,False,"[0, 118]"
597,798686750113755136,2702,0,False,"[0, 140]"
598,798682547630837760,5515,0,False,"[0, 140]"
599,798673117451325440,6485,0,False,"[0, 119]"
600,798665375516884993,4519,0,False,"[0, 119]"
601,798644042770751489,2153,0,False,"[0, 103]"
602,798628517273620480,2272,0,False,"[0, 131]"
603,798585098161549313,6618,0,False,"[0, 140]"
604,798576900688019456,6871,0,False,"[0, 140]"
605,798340744599797760,3924,0,False,"[0, 139]"
606,798209839306514432,2954,11548,False,"[0, 106]"
607,797971864723324932,3652,13018,False,"[0, 89]"
608,797545162159308800,5656,16198,False,"[0, 109]"
609,797236660651966464,7726,22328,False,"[0, 89]"
610,797165961484890113,32,256,False,"[16, 55]"
611,796904159865868288,10411,0,False,"[0, 140]"
612,796865951799083009,2198,8564,False,"[0, 88]"
613,796759840936919040,3562,13256,False,"[0, 111]"
614,796563435802726400,8536,0,False,"[0, 140]"
615,796484825502875648,2042,8472,False,"[0, 82]"
616,796387464403357696,4861,12334,False,"[0, 130]"
617,796177847564038144,16628,0,False,"[0, 127]"
618,796149749086875649,16628,36177,False,"[0, 88]"
619,796125600683540480,2079,5511,False,"[0, 41]"
620,796116448414461957,2813,10139,False,"[0, 96]"
621,796080075804475393,2703,9469,False,"[0, 49]"
622,796031486298386433,4284,12071,False,"[0, 82]"
623,795464331001561088,27728,55683,False,"[0, 54]"
624,795400264262053889,3323,11270,False,"[0, 71]"
625,795076730285391872,6288,18139,False,"[0, 78]"
626,794983741416415232,3942,0,False,"[0, 91]"
627,794926597468000259,2697,11492,False,"[0, 75]"
628,794355576146903043,12014,0,False,"[0, 118]"
629,794332329137291264,3088,10686,False,"[0, 126]"
630,794205286408003585,3895,10314,False,"[0, 119]"
631,793962221541933056,5711,18910,False,"[0, 101]"
632,793845145112371200,2187,10295,False,"[0, 71]"
633,793614319594401792,3661,0,False,"[0, 134]"
634,793601777308463104,1908,8926,False,"[0, 76]"
635,793500921481273345,2786,11953,False,"[0, 115]"
636,793286476301799424,10723,27597,False,"[0, 67]"
637,793271401113350145,2763,9677,False,"[0, 118]"
638,793256262322548741,9714,22350,False,"[0, 98]"
639,793241302385262592,3812,11780,False,"[0, 70]"
640,793226087023144960,3338,11001,False,"[0, 123]"
641,793210959003287553,3301,9997,False,"[0, 92]"
642,793195938047070209,6547,17063,False,"[0, 99]"
643,793180763617361921,2310,7740,False,"[0, 38]"
644,793165685325201412,3238,10478,False,"[0, 128]"
645,793150605191548928,1984,6909,False,"[0, 66]"
646,793135492858580992,2893,7214,False,"[0, 71]"
647,793120401413079041,4551,14202,False,"[0, 139]"
648,792913359805018113,4715,16063,False,"[0, 104]"
649,792883833364439040,4964,12666,False,"[0, 100]"
650,792773781206999040,1963,8209,False,"[0, 114]"
651,792394556390137856,4998,15128,False,"[0, 98]"
652,792050063153438720,2088,8029,False,"[0, 124]"
653,791821351946420224,24514,0,False,"[0, 114]"
654,791784077045166082,11271,0,False,"[0, 111]"
655,791780927877898241,4432,0,False,"[0, 119]"
656,791774931465953280,21156,37818,False,"[0, 90]"
657,791672322847637504,3661,13129,False,"[0, 95]"
658,791406955684368384,4797,14670,False,"[0, 122]"
659,791312159183634433,2963,9841,False,"[0, 106]"
660,791026214425268224,4858,0,False,"[0, 102]"
661,790987426131050500,2483,11089,False,"[0, 54]"
662,790946055508652032,5496,18601,False,"[0, 90]"
663,790723298204217344,2704,0,False,"[0, 119]"
664,790698755171364864,2203,9158,False,"[0, 82]"
665,790581949425475584,8183,22473,False,"[0, 115]"
666,790337589677002753,2167,8740,False,"[0, 72]"
667,790277117346975746,3732,14081,False,"[0, 77]"
668,790227638568808452,4190,0,False,"[0, 140]"
669,789986466051088384,2704,10369,False,"[0, 80]"
670,789960241177853952,4839,0,False,"[0, 140]"
671,789903600034189313,4858,11673,False,"[0, 109]"
672,789628658055020548,2080,8448,False,"[0, 41]"
673,789599242079838210,2279,7620,False,"[0, 74]"
674,789530877013393408,3942,13188,False,"[0, 52]"
675,789314372632018944,2666,9615,False,"[0, 112]"
676,789280767834746880,5747,0,False,"[0, 140]"
677,789268448748703744,3014,10196,False,"[0, 79]"
678,789137962068021249,3244,10875,False,"[0, 114]"
679,788908386943430656,14409,30653,False,"[0, 102]"
680,788765914992902144,12014,30658,False,"[0, 79]"
681,788552643979468800,8407,0,False,"[0, 130]"
682,788412144018661376,5990,16060,False,"[0, 71]"
683,788178268662984705,2488,8100,False,"[0, 78]"
684,788150585577050112,1510,6865,False,"[0, 80]"
685,788070120937619456,3952,0,False,"[0, 108]"
686,788039637453406209,1535,6867,False,"[0, 59]"
687,787810552592695296,3540,9717,False,"[0, 98]"
688,787717603741622272,3240,11416,False,"[0, 115]"
689,787397959788929025,3300,12120,False,"[0, 107]"
690,787322443945877504,2032,8726,False,"[0, 105]"
691,787111942498508800,7798,0,False,"[0, 99]"
692,786963064373534720,9327,29725,False,"[0, 110]"
693,786729988674449408,2827,0,False,"[0, 140]"
694,786709082849828864,7069,20296,False,"[0, 104]"
695,786664955043049472,2996,11957,False,"[0, 51]"
696,786595970293370880,3601,10497,False,"[0, 95]"
697,786363235746385920,4072,12189,False,"[0, 83]"
698,786286427768250368,3352,8930,False,"[0, 87]"
699,786233965241827333,5571,17178,False,"[0, 117]"
700,786051337297522688,179,1614,False,"[0, 39]"
701,786036967502913536,8237,0,False,"[0, 130]"
702,785927819176054784,3652,12696,False,"[0, 78]"
703,785872687017132033,2130,7489,False,"[0, 114]"
704,785639753186217984,2561,8735,False,"[0, 140]"
705,785533386513321988,2334,10183,False,"[0, 63]"
706,785515384317313025,1477,6800,False,"[0, 46]"
707,785264754247995392,1911,8128,False,"[0, 80]"
708,785170936622350336,5639,13491,False,"[0, 118]"
709,784826020293709826,3712,11310,False,"[0, 73]"
710,784517518371221505,2970,10039,False,"[0, 83]"
711,784431430411685888,1491,6329,False,"[0, 77]"
712,784183165795655680,9374,22513,False,"[0, 99]"
713,784057939640352768,12953,33505,False,"[0, 108]"
714,783839966405230592,12643,33689,False,"[0, 117]"
715,783821107061198850,2269,8209,False,"[0, 77]"
716,783695101801398276,3737,11650,False,"[0, 126]"
717,783466772167098368,2608,9468,False,"[0, 138]"
718,783391753726550016,6441,18908,False,"[0, 109]"
719,783347506784731136,6533,0,False,"[0, 107]"
720,783334639985389568,13616,32651,False,"[0, 98]"
721,783085703974514689,2565,9112,False,"[0, 93]"
722,782969140009107456,8521,26949,False,"[0, 97]"
723,782747134529531904,1604,8310,False,"[0, 89]"
724,782722598790725632,6238,19250,False,"[0, 91]"
725,782598640137187329,2184,8694,False,"[0, 108]"
726,782305867769217024,6470,18630,False,"[0, 111]"
727,782021823840026624,7236,0,False,"[0, 136]"
728,781955203444699136,3920,12357,False,"[0, 125]"
729,781661882474196992,3129,11634,False,"[0, 98]"
730,781655249211752448,1314,4466,False,"[0, 114]"
731,781524693396357120,6426,23163,False,"[0, 112]"
732,781308096455073793,2961,7973,False,"[0, 58]"
733,781251288990355457,2458,9428,False,"[0, 102]"
734,781163403222056960,3168,10895,False,"[0, 111]"
735,780931614150983680,8536,24192,False,"[0, 108]"
736,780858289093574656,2328,8033,False,"[0, 129]"
737,780800785462489090,1505,6141,False,"[0, 105]"
738,780601303617732608,3839,13525,False,"[0, 100]"
739,780543529827336192,2032,7040,False,"[0, 61]"
740,780496263422808064,4319,0,False,"[0, 120]"
741,780476555013349377,136,0,False,"[0, 103]"
742,780459368902959104,1224,5892,False,"[0, 112]"
743,780192070812196864,2589,9712,False,"[0, 108]"
744,780092040432480260,2655,0,False,"[0, 140]"
745,780074436359819264,5815,13723,False,"[0, 112]"
746,779834332596887552,8237,21252,False,"[0, 91]"
747,779377524342161408,3613,9831,False,"[0, 84]"
748,779124354206535695,21324,0,False,"[0, 140]"
749,779123168116150273,4207,13206,False,"[0, 79]"
750,779056095788752897,5247,16500,False,"[0, 86]"
751,778990705243029504,8437,22342,False,"[0, 110]"
752,778774459159379968,11550,0,False,"[0, 102]"
753,778764940568104960,426,955,False,"[0, 95]"
754,778748913645780993,1562,7717,False,"[0, 85]"
755,778650543019483137,1729,6430,False,"[0, 121]"
756,778624900596654080,1176,5177,False,"[0, 73]"
757,778408200802557953,5023,15135,False,"[0, 73]"
758,778396591732486144,14198,0,False,"[0, 140]"
759,778383385161035776,1271,6515,False,"[0, 99]"
760,778286810187399168,3836,11576,False,"[0, 109]"
761,778039087836069888,3065,9417,False,"[0, 68]"
762,778027034220126208,1885,7320,False,"[0, 137]"
763,777953400541634568,4080,0,False,"[0, 140]"
764,777885040357281792,1893,7078,False,"[0, 116]"
765,777684233540206592,3403,12518,False,"[0, 91]"
766,777641927919427584,4947,0,False,"[0, 102]"
767,777621514455814149,2910,9742,False,"[0, 112]"
768,777189768882946048,4999,15921,False,"[0, 77]"
769,776819012571455488,15839,0,False,"[0, 84]"
770,776813020089548800,1405,5444,False,"[0, 116]"
771,776477788987613185,3249,9858,False,"[0, 103]"
772,776249906839351296,10673,0,False,"[0, 140]"
773,776218204058357768,18497,33345,False,"[0, 104]"
774,776201521193218049,2919,10681,False,"[0, 93]"
775,776113305656188928,5068,13102,False,"[0, 92]"
776,776088319444877312,179,2045,False,"[0, 113]"
777,775898661951791106,17621,0,False,"[0, 89]"
778,775842724423557120,3116,13022,False,"[0, 107]"
779,775733305207554048,4627,15413,False,"[0, 115]"
780,775729183532220416,5302,14361,False,"[0, 102]"
781,775364825476165632,3472,8295,False,"[0, 83]"
782,775350846108426240,4532,11309,False,"[0, 110]"
783,775096608509886464,9220,0,False,"[0, 140]"
784,775085132600442880,5488,17281,False,"[0, 58]"
785,774757898236878852,2035,9462,False,"[0, 89]"
786,774639387460112384,2013,7508,False,"[0, 76]"
787,774314403806253056,6478,24167,False,"[0, 103]"
788,773985732834758656,4492,11925,False,"[0, 116]"
789,773922284943896577,1999,7110,False,"[0, 113]"
790,773704687002451968,1891,7317,False,"[0, 106]"
791,773670353721753600,1501,5935,False,"[0, 113]"
792,773547596996571136,7126,24553,False,"[0, 68]"
793,773336787167145985,5912,0,False,"[0, 140]"
794,773308824254029826,8640,25846,False,"[0, 114]"
795,773247561583001600,3699,10414,False,"[0, 115]"
796,773191612633579521,4736,11117,False,"[0, 99]"
797,772877495989305348,4501,9555,False,"[0, 71]"
798,772826264096874500,2669,8842,False,"[0, 120]"
799,772615324260794368,3914,0,False,"[0, 135]"
800,772581559778025472,1968,7192,False,"[0, 116]"
801,772193107915964416,1612,6665,False,"[0, 104]"
802,772152991789019136,1300,4181,False,"[0, 116]"
803,772117678702071809,848,4165,False,"[0, 116]"
804,772114945936949249,546,3005,False,"[0, 108]"
805,772102971039580160,1065,4448,False,"[0, 107]"
806,771908950375665664,2181,7298,False,"[0, 51]"
807,771770456517009408,3924,13356,False,"[0, 100]"
808,771500966810099713,3018,9167,False,"[0, 72]"
809,771380798096281600,5912,11746,False,"[0, 116]"
810,771171053431250945,8705,0,False,"[0, 112]"
811,771136648247640064,3357,10223,False,"[0, 106]"
812,771102124360998913,1663,6898,False,"[0, 115]"
813,771014301343748096,1782,7032,False,"[0, 116]"
814,770787852854652928,1415,5498,False,"[0, 99]"
815,770772759874076672,1626,5749,False,"[0, 107]"
816,770743923962707968,52360,0,False,"[0, 140]"
817,770655142660169732,2013,8130,False,"[0, 115]"
818,770414278348247044,2390,6987,False,"[0, 115]"
819,770293558247038976,1718,6923,False,"[0, 93]"
820,770093767776997377,3520,0,False,"[0, 106]"
821,770069151037685760,2651,8385,False,"[0, 115]"
822,769940425801170949,11131,34948,False,"[0, 100]"
823,769695466921623552,1926,7101,False,"[0, 98]"
824,769335591808995329,8830,0,False,"[0, 135]"
825,769212283578875904,1969,5980,False,"[0, 111]"
826,768970937022709760,7574,16017,False,"[0, 64]"
827,768909767477751808,3129,0,False,"[0, 140]"
828,768855141948723200,1034,4660,False,"[0, 99]"
829,768609597686943744,1382,4580,False,"[0, 112]"
830,768596291618299904,1473,5592,False,"[0, 116]"
831,768554158521745409,6719,0,False,"[0, 140]"
832,768473857036525572,3958,15110,False,"[0, 116]"
833,768193404517830656,4080,12157,False,"[0, 115]"
834,767884188863397888,1634,5309,False,"[0, 63]"
835,767754930266464257,6221,17814,False,"[0, 108]"
836,767500508068192258,2688,8295,False,"[0, 87]"
837,767191397493538821,4406,13643,False,"[0, 111]"
838,767122157629476866,3261,11227,False,"[0, 84]"
839,766864461642756096,6521,0,False,"[0, 140]"
840,766793450729734144,1565,5650,False,"[0, 113]"
841,766714921925144576,438,2872,False,"[0, 139]"
842,766693177336135680,918,4484,False,"[0, 104]"
843,766423258543644672,1825,6671,False,"[0, 109]"
844,766313316352462849,2166,7493,False,"[0, 107]"
845,766078092750233600,2970,0,False,"[0, 140]"
846,766069199026450432,1003,4765,False,"[0, 66]"
847,766008592277377025,571,4149,False,"[0, 113]"
848,765719909049503744,2475,8021,False,"[0, 115]"
849,765669560888528897,1407,5760,False,"[0, 87]"
850,765395769549590528,3127,20539,False,"[0, 110]"
851,765371061932261376,2475,7842,False,"[0, 112]"
852,765222098633691136,3914,12902,False,"[0, 96]"
853,764857477905154048,2029,7099,False,"[0, 116]"
854,764259802650378240,1745,6718,False,"[0, 108]"
855,763956972077010945,61,812,False,"[14, 81]"
856,763837565564780549,4858,14041,False,"[0, 63]"
857,763183847194451968,1702,6004,False,"[0, 102]"
858,763167063695355904,3484,0,False,"[0, 140]"
859,763103485927849985,2602,8163,False,"[0, 111]"
860,762699858130116608,4190,13518,False,"[0, 105]"
861,762471784394268675,7612,12571,False,"[0, 115]"
862,762464539388485633,4839,11503,False,"[0, 113]"
863,762316489655476224,1298,5350,False,"[0, 61]"
864,762035686371364864,17919,35400,False,"[0, 47]"
865,761976711479193600,2310,5992,False,"[0, 105]"
866,761750502866649088,4535,0,False,"[0, 126]"
867,761745352076779520,979,4707,False,"[0, 116]"
868,761672994376806400,33421,55016,False,"[0, 112]"
869,761599872357261312,1336,4578,False,"[0, 114]"
870,761371037149827077,20500,0,False,"[0, 68]"
871,761334018830917632,1669,5792,False,"[0, 80]"
872,761292947749015552,1265,4957,False,"[0, 106]"
873,761227390836215808,1775,5908,False,"[0, 111]"
874,761004547850530816,3952,12482,False,"[0, 69]"
875,760893934457552897,1104,4228,False,"[0, 107]"
876,760656994973933572,2210,7343,False,"[0, 73]"
877,760641137271070720,1481,5485,False,"[0, 83]"
878,760539183865880579,4168,8399,False,"[0, 64]"
879,760521673607086080,1608,4681,False,"[0, 98]"
880,760290219849637889,13140,29618,False,"[0, 75]"
881,760252756032651264,995,4338,False,"[0, 116]"
882,760190180481531904,2079,6334,False,"[0, 113]"
883,760153949710192640,38,0,False,"[0, 126]"
884,759943073749200896,2382,6581,False,"[0, 87]"
885,759923798737051648,6521,16284,False,"[0, 116]"
886,759846353224826880,2265,7433,False,"[0, 102]"
887,759793422261743616,2173,6620,False,"[0, 120]"
888,759566828574212096,24319,0,False,"[0, 134]"
889,759557299618865152,1341,5202,False,"[0, 113]"
890,759447681597108224,2827,9418,False,"[0, 113]"
891,759446261539934208,561,1846,False,"[0, 140]"
892,759197388317847553,2221,6725,False,"[0, 77]"
893,759159934323924993,1359,0,False,"[0, 64]"
894,759099523532779520,4813,16101,False,"[0, 116]"
895,759047813560868866,2302,7227,False,"[0, 84]"
896,758854675097526272,1027,3904,False,"[0, 110]"
897,758828659922702336,4376,12376,False,"[0, 100]"
898,758740312047005698,1824,6339,False,"[0, 115]"
899,758474966123810816,1132,4227,False,"[0, 108]"
900,758467244762497024,2539,5316,False,"[0, 54]"
901,758405701903519748,2204,5756,False,"[0, 68]"
902,758355060040593408,1245,3797,False,"[0, 113]"
903,758099635764359168,11550,21302,False,"[0, 87]"
904,758041019896193024,433,3001,False,"[0, 116]"
905,757741869644341248,3710,7613,False,"[0, 78]"
906,757729163776290825,9299,0,False,"[0, 87]"
907,757725642876129280,1391,5022,False,"[0, 115]"
908,757611664640446465,1272,5026,False,"[0, 89]"
909,757597904299253760,336,0,False,"[0, 116]"
910,757596066325864448,1219,4808,False,"[0, 116]"
911,757400162377592832,7759,16743,False,"[0, 101]"
912,757393109802180609,2009,6462,False,"[0, 92]"
913,757354760399941633,1637,4995,False,"[0, 114]"
914,756998049151549440,2271,6923,False,"[0, 102]"
915,756939218950160384,2295,7342,False,"[0, 112]"
916,756651752796094464,1511,5612,False,"[0, 85]"
917,756526248105566208,4169,11506,False,"[0, 54]"
918,756303284449767430,1231,4359,False,"[0, 46]"
919,756288534030475264,15071,28519,False,"[0, 115]"
920,756275833623502848,1738,7114,False,"[0, 113]"
921,755955933503782912,3285,8092,False,"[0, 79]"
922,755206590534418437,6148,18212,False,"[0, 116]"
923,755110668769038337,12621,23446,False,"[0, 80]"
924,754874841593970688,9193,0,False,"[0, 81]"
925,754856583969079297,2870,7616,False,"[0, 115]"
926,754747087846248448,591,2854,False,"[0, 98]"
927,754482103782404096,2220,5852,False,"[0, 56]"
928,754449512966619136,846,4147,False,"[0, 71]"
929,754120377874386944,2670,8655,False,"[0, 109]"
930,754011816964026368,4079,9726,False,"[0, 81]"
931,753655901052166144,2492,6458,False,"[0, 108]"
932,753420520834629632,4071,8731,False,"[0, 115]"
933,753398408988139520,2186,6384,False,"[0, 55]"
934,753375668877008896,2655,8411,False,"[0, 112]"
935,753298634498793472,6620,0,False,"[0, 140]"
936,753294487569522689,1191,3758,False,"[0, 75]"
937,753039830821511168,24013,41080,False,"[0, 73]"
938,753026973505581056,1109,4283,False,"[0, 116]"
939,752932432744185856,7798,13970,False,"[0, 84]"
940,752917284578922496,1790,7592,False,"[0, 116]"
941,752701944171524096,3291,0,False,"[0, 131]"
942,752682090207055872,1846,6642,False,"[0, 59]"
943,752660715232722944,1794,4878,False,"[0, 62]"
944,752568224206688256,2605,6140,False,"[0, 115]"
945,752519690950500352,3917,8157,False,"[0, 87]"
946,752334515931054080,1263,4238,False,"[0, 78]"
947,752309394570878976,18963,0,False,"[0, 74]"
948,752173152931807232,2106,6569,False,"[0, 108]"
949,751950017322246144,1060,3415,False,"[0, 78]"
950,751937170840121344,1530,5770,False,"[0, 82]"
951,751830394383790080,2227,6428,False,"[0, 76]"
952,751793661361422336,3320,6479,False,"[0, 77]"
953,751598357617971201,3440,8699,False,"[0, 53]"
954,751583847268179968,1265,4849,False,"[0, 112]"
955,751538714308972544,1445,5547,False,"[0, 93]"
956,751456908746354688,1127,3516,False,"[0, 98]"
957,751251247299190784,6695,13791,False,"[0, 110]"
958,751205363882532864,2086,6948,False,"[0, 105]"
959,751132876104687617,1480,5610,False,"[0, 72]"
960,750868782890057730,1595,5306,False,"[0, 116]"
961,750719632563142656,5747,14621,False,"[0, 114]"
962,750506206503038976,1316,4934,False,"[0, 80]"
963,750429297815552001,4947,14569,False,"[0, 63]"
964,750383411068534784,1309,5005,False,"[0, 111]"
965,750381685133418496,39,758,False,"[0, 35]"
966,750147208377409536,1095,3409,False,"[0, 62]"
967,750132105863102464,1440,3990,False,"[0, 92]"
968,750117059602808832,1466,4740,False,"[0, 83]"
969,750101899009982464,959,3344,False,"[0, 116]"
970,750086836815486976,613,2383,False,"[0, 105]"
971,750071704093859840,3802,8653,False,"[0, 60]"
972,750056684286914561,1011,3444,False,"[0, 102]"
973,750041628174217216,703,3502,False,"[0, 111]"
974,750026558547456000,888,2986,False,"[0, 119]"
975,750011400160841729,1035,3568,False,"[0, 113]"
976,749996283729883136,919,3331,False,"[0, 77]"
977,749981277374128128,2772,5569,False,"[0, 54]"
978,749774190421639168,1493,5114,False,"[0, 74]"
979,749417653287129088,1904,6721,False,"[0, 66]"
980,749403093750648834,622,2892,False,"[0, 113]"
981,749395845976588288,3951,9488,False,"[0, 110]"
982,749317047558017024,2509,6076,False,"[0, 115]"
983,749075273010798592,2360,6353,False,"[0, 130]"
984,749064354620928000,1714,5277,False,"[0, 113]"
985,749036806121881602,896,3425,False,"[0, 113]"
986,748977405889503236,3759,11235,False,"[0, 112]"
987,748932637671223296,2564,6461,False,"[0, 77]"
988,748705597323898880,1067,3047,False,"[0, 110]"
989,748699167502000129,1814,5213,False,"[0, 100]"
990,748692773788876800,1504,4659,False,"[0, 115]"
991,748575535303884801,2272,6696,False,"[0, 116]"
992,748568946752774144,776,2411,False,"[0, 85]"
993,748346686624440324,1413,5735,False,"[0, 92]"
994,748337862848962560,4701,8462,False,"[0, 67]"
995,748324050481647620,867,4078,False,"[0, 77]"
996,748307329658011649,810,4027,False,"[0, 114]"
997,748220828303695873,8825,15549,False,"[0, 103]"
998,747963614829678593,2444,6397,False,"[0, 70]"
999,747933425676525569,2894,7310,False,"[0, 115]"
1000,747885874273214464,1116,3243,False,"[0, 116]"
1001,747844099428986880,851,3084,False,"[0, 112]"
1002,747816857231626240,1316,5346,False,"[0, 114]"
1003,747651430853525504,179,1520,False,"[0, 132]"
1004,747648653817413632,6614,14182,False,"[0, 127]"
1005,747600769478692864,619,2545,False,"[0, 104]"
1006,747594051852075008,1205,4065,False,"[0, 116]"
1007,747512671126323200,1803,6110,False,"[0, 115]"
1008,747461612269887489,1169,4249,False,"[0, 113]"
1009,747439450712596480,2184,5965,False,"[0, 129]"
1010,747242308580548608,3257,0,False,"[0, 140]"
1011,747219827526344708,1791,5792,False,"[0, 75]"
1012,747204161125646336,1038,3722,False,"[0, 99]"
1013,747103485104099331,4548,10534,False,"[0, 113]"
1014,746906459439529985,336,3168,False,"[0, 95]"
1015,746872823977771008,2429,6593,False,"[0, 110]"
1016,746818907684614144,1944,5807,False,"[0, 38]"
1017,746790600704425984,1806,5345,False,"[0, 51]"
1018,746757706116112384,4432,10520,False,"[0, 104]"
1019,746726898085036033,2037,6648,False,"[0, 116]"
1020,746542875601690625,2104,5520,False,"[0, 133]"
1021,746521445350707200,1110,0,False,"[0, 140]"
1022,746507379341139972,1226,5094,False,"[0, 90]"
1023,746369468511756288,1854,6637,False,"[0, 114]"
1024,746131877086527488,2511,7565,False,"[0, 100]"
1025,746056683365994496,931,3904,False,"[0, 83]"
1026,745789745784041472,1207,4437,False,"[0, 109]"
1027,745712589599014916,2636,7652,False,"[0, 97]"
1028,745433870967832576,2894,7824,False,"[0, 99]"
1029,745422732645535745,2768,9412,False,"[0, 116]"
1030,745314880350101504,3131,7863,False,"[0, 57]"
1031,745074613265149952,3976,8605,False,"[0, 123]"
1032,745057283344719872,2585,7945,False,"[0, 110]"
1033,744995568523612160,716,3277,False,"[0, 84]"
1034,744971049620602880,3042,8652,False,"[0, 98]"
1035,744709971296780288,1771,6150,False,"[0, 63]"
1036,744334592493166593,2412,7443,False,"[0, 115]"
1037,744234799360020481,79515,131075,False,"[0, 91]"
1038,744223424764059648,424,1868,False,"[0, 79]"
1039,743980027717509120,1231,4551,False,"[0, 115]"
1040,743895849529389061,1087,3999,False,"[0, 115]"
1041,743835915802583040,2387,0,False,"[0, 140]"
1042,743609206067040256,1560,4917,False,"[0, 116]"
1043,743595368194129920,7445,20275,False,"[0, 112]"
1044,743545585370791937,1066,3863,False,"[0, 89]"
1045,743510151680958465,4185,8671,False,"[0, 111]"
1046,743253157753532416,1366,4624,False,"[0, 104]"
1047,743222593470234624,2164,6792,False,"[0, 114]"
1048,743210557239623680,1560,4215,False,"[0, 115]"
1049,742534281772302336,4011,7744,False,"[0, 113]"
1050,742528092657332225,2245,4878,False,"[0, 102]"
1051,742465774154047488,4382,7916,False,"[0, 110]"
1052,742423170473463808,4319,10812,False,"[0, 81]"
1053,742385895052087300,2266,7457,False,"[0, 99]"
1054,742161199639494656,1547,4743,False,"[0, 64]"
1055,742150209887731712,1783,5661,False,"[0, 95]"
1056,741793263812808706,1698,4982,False,"[0, 64]"
1057,741743634094141440,3144,8945,False,"[0, 115]"
1058,741438259667034112,937,4026,False,"[0, 75]"
1059,741303864243200000,3650,9631,False,"[0, 115]"
1060,741099773336379392,6247,10997,False,"[0, 70]"
1061,741067306818797568,3520,10342,False,"[0, 67]"
1062,740995100998766593,3154,7018,False,"[0, 115]"
1063,740711788199743490,1062,3736,False,"[0, 113]"
1064,740699697422163968,888,3101,False,"[0, 93]"
1065,740676976021798912,7724,19881,False,"[0, 115]"
1066,740373189193256964,9220,20648,False,"[0, 116]"
1067,740365076218183684,495,2727,False,"[0, 64]"
1068,740359016048689152,967,3610,False,"[0, 67]"
1069,740214038584557568,2220,7335,False,"[0, 115]"
1070,739979191639244800,6719,21898,False,"[0, 112]"
1071,739932936087216128,1217,4443,False,"[0, 113]"
1072,739844404073074688,966,4138,False,"[0, 103]"
1073,739623569819336705,1547,4185,False,"[0, 110]"
1074,739606147276148736,1876,5897,False,"[0, 114]"
1075,739544079319588864,24319,43694,False,"[0, 95]"
1076,739485634323156992,3309,7887,False,"[0, 113]"
1077,739238157791694849,52360,75163,False,"[0, 114]"
1078,738891149612572673,6,115,False,"[13, 18]"
1079,738885046782832640,1283,4127,False,"[0, 110]"
1080,738883359779196928,917,3661,False,"[0, 78]"
1081,738537504001953792,1759,5575,False,"[0, 98]"
